Unnamed: 0,Index,Title,Content,Level,Tag,Category,Author
99,253,['[코드팩토리] [초급] Flutter 3.0 앱 개발 - 10개의 프로젝트로 오늘 초보 탈출!'],"['플레이어', '마스터', '데이터베이스', '언어', '제작', '동영상', '서비스', '영상통화', '사용', '앱', '위치', '구글지도']",초급자,"['Flutter', '클론코딩']","['BEST', '개발 · 프로그래밍', '모바일 앱 개발']",['코드팩토리']
100,254,['그림으로 쉽게 배우는 운영체제'],"['운영체제', '프로세스', '동기화', '프로그램', '메모리', '개념', '쓰레드']",초급자,['운영체제'],"['BEST', '보안 · 네트워크', '시스템']",['감자']
101,255,['실습으로 배우는 프로메테우스'],"['포인트', '차이', '모니터링', '사용', '클라우드', '축약', '실습', '블랙박스', '실무', '디스커버리', '쿠버네티스', '환경', '용법', '만들기', '네이티브', '프로메테우스', '외부', '엔드포인트', '경보', '레이', '문제', '원리', '업체', '트릭', '메', '서비스']",중급자,"['Prometheus', 'Kubernetes']","['BEST', '개발 · 프로그래밍', '데브옵스 · 인프라']",['문성주']
102,256,['그림으로 배우는 쿠버네티스(v1.22-v1.24)'],"['확인', '개발', '예', '사용', '스케줄링', '컨테이너', '자동', '실제', '옵션', '관리', '노드', '꽃', '쿠버네티스', '연관', '용법', '애플리케이션', '자원', '구현', '오브젝트', '조건', '요소', '개발자', '용도', '배포', '볼륨', '효과', '파드', '구성', '서비스', '인프라', '코드', '클러스터']",중급자,"['Kubernetes', 'Docker']","['BEST', '개발 · 프로그래밍', '데브옵스 · 인프라']",['조훈(Hoon Jo)']
103,257,['자바(Java) 알고리즘 문제풀이 입문: 코딩테스트 대비'],"['자바', '문제', '알고리즘', '문제해결', '전략']",입문자,"['Java', '코딩 테스트']","['BEST', '개발 · 프로그래밍', '알고리즘 · 자료구조']",['김태원']
104,258,['스프링 시큐리티'],"['인증', '시큐리티', '기능', '웹', '아키텍처', '작성', '학습', '추가', '스프링', '적용', '애플리케이션', '테스트']",중급자,"['Java', 'Spring']","['BEST', '개발 · 프로그래밍', '백엔드']",['백기선']
105,259,['문제로 배우는 C언어'],"['문제', '구현', '문법', '능력', '언어', '코드', '기초']",입문자,['C'],"['BEST', '개발 · 프로그래밍', '프로그래밍 언어']",['김태원']
106,260,['스프링 기반 REST API 개발'],"['테스트', '개발', '주도', '스프링', '프로젝트', '기술']",중급자,"['Spring', 'REST API', 'Java']","['BEST', '개발 · 프로그래밍', '백엔드']",['백기선']
107,261,['7년 차 콘텐츠마케터에게 배우는 콘텐츠 제작법'],"['콘텐츠', '제목', '마케팅', '톤앤', '기획', '미디어', '작법', '업로드', '텍스트', '매너', '브랜딩']",입문자,"['콘텐츠 마케팅', '콘텐츠 기획', '콘텐츠 제작', '디지털 마케팅']","['비즈니스 · 마케팅', '마케팅']",['candy']
108,262,['이득우의 언리얼 프로그래밍 Part1 - 언리얼 C++의 이해'],"['설계', '프로그래밍', '리얼', '아키텍쳐', '엔진', '용법', '자료구조', '기법', '기초']",중급자,"['언리얼 C++', 'Unreal Engine']","['BEST', '게임 개발', '게임 프로그래밍']",['이득우']
109,263,['웹 애니메이션을 위한 GSAP 가이드 Part.01'],"['웹', '사용', '애니메이션', '구조']",초급자,"['gsap', '인터랙티브 웹', 'JavaScript', 'HTML/CSS']","['BEST', '개발 · 프로그래밍', '프론트엔드']",['범쌤']
110,264,['디자인 시스템 with 피그마'],"['디자이너', '커뮤니케이션', '시스템', '실제', '마로', '구축', '개념', '아토', '적용', '개발자', '디자인']",초급자,"['Figma', 'Figma Tokens', '디자인 시스템', '아토믹 디자인']","['BEST', '크리에이티브', 'UX/UI']",['범쌤']
111,265,"['비전공자를 위한 풀스택 맛집지도 만들기 프로젝트!: Front, Back-end 그리고 배포까지']","['설계', '카카오', '프론트엔드', '데이터베이스', '웹', '서버', '벡엔드', '클라우드', '맵']",초급자,"['HTML/CSS', 'JavaScript', 'REST API', 'MySQL', 'AWS']","['BEST', '개발 · 프로그래밍', '풀스택']",['Jiwoon Jeong']
112,266,['딥러닝 CNN 완벽 가이드 - Fundamental 편'],"['딥러닝', '개발', '핵심', '기법', '처리', '데이터', '개선', '학습', '튜닝', '성능', '메커니즘', '분류', '최적', '방안', '실무', '모델', '평가', '기술', '구현', '요소', '이미지', '상세', '러닝', '미세', '적용', '가공', '향상', '중요', '구성', '노하우', '조정', '기반', '최신']",초급자,"['딥러닝', 'CNN', 'Tensorflow', 'Keras', 'Kaggle']","['BEST', '데이터 사이언스', '인공지능']",['권 철민']
113,267,['[개정판] 딥러닝 컴퓨터 비전 완벽 가이드'],"['딥러닝', '장단점', '변환', '대표', '습득', '데이터', '깊이', '예제', '패키지', '실습', '학습', '수행', '실무', '난이도', '만들기', '모델', '구현', '체득', '이미지', '러닝', '적용', '영상', '이론', '세트', '지식', '구성', '실전', '수준', '기반', '계열']",중급자,"['머신러닝', 'Tensorflow', 'Python', '딥러닝', 'Keras']","['BEST', '데이터 사이언스', '인공지능']",['권 철민']
114,268,['[개정판] 파이썬 머신러닝 완벽 가이드'],"['부동산', '문서', '알고리즘', '실무', '영화', '분류', '방안', '신용카드', '시스템', '평가', '예측', '킷런', '고급', '상세', '문제', '실전', '파이', '수준', '머신러닝', '개념', '클러스터링', '네이버', '추천', '개발', '분석', '텍스트', '캐글', '데이터', '학습', '구축', '튜닝', '난이도', '파라미터', '은행', '스태킹', '체득', '러닝', '사기', '가격', '핵심', '깊이', '군집', '패키지', '용법', '축소', '애플리케이션', '구현', '적용', '유사', '판다스', '만족', '기반', '토픽', '차원', '고객', '코드', '하이퍼파라미터', '파이썬', '제시', '기법', '처리', '예제', '실습', '회귀', '성능', '최적', '모델링', '모델', '설명', '감성', '이론', '구성', '최신', '쇼핑몰', '검']",초급자,"['Python', '머신러닝', '통계']","['BEST', '데이터 사이언스', '인공지능']",['권 철민']
115,269,"['JavaScript 비동기 프로그래밍 완벽 가이드 - Promise, await, async']","['워드', '프로그래밍', '비동기', '객체', '동시성', '키워드', '사용']",초급자,"['JavaScript', 'Node.js', 'promise', 'async-await']","['개발 · 프로그래밍', '웹 개발']",['드라진']
116,270,['쿠버네티스 101 - 클라우드/서버 개발 첫걸음'],"['원리', '코드', '구글', '개발', '핵심', '서비스', '쿠버네티스', '개념', '클라우드', '앱', '아키텍처', '마이크로', '배포', '과정']",초급자,"['Kubernetes', 'Docker', 'Redis', 'nginx', 'Node.js']","['개발 · 프로그래밍', '데브옵스 · 인프라']",['드라진']
117,271,['스프링 DB 2편 - 데이터 접근 활용 기술'],"['원리', '내부', '접근', '사용', '스프링', '기술']",초급자,"['Spring', 'MVC', 'spring-jpa', 'JPA', 'querydsl']","['BEST', '개발 · 프로그래밍', '백엔드']",['김영한']
118,272,['스프링 MVC 1편 - 백엔드 웹 개발 핵심 기술'],"['자바', '백엔드', '웹', '스프링', '기술']",초급자,"['MVC', 'Spring']","['BEST', '개발 · 프로그래밍', '백엔드']",['김영한']
119,273,['스프링 핵심 원리 - 기본편'],"['기본', '설계', '원리', '기능', '객체', '핵심', '스프링', '지향']",초급자,"['Spring', '객체지향']","['BEST', '개발 · 프로그래밍', '백엔드']",['김영한']
120,274,"['스프링 입문 - 코드로 배우는 스프링 부트, 웹 MVC, DB 접근 기술']","['애플리케이션', '예제', '웹', '공부', '스프링', '자연']",초급자,"['Java', 'Spring', 'MVC', 'Spring Boot']","['개발 · 프로그래밍', '백엔드']",['김영한']
121,275,['토비의 스프링 부트 - 이해와 원리'],"['파악', '모듈', '제공', '원리', '스프링부트', '구성', '핵심', '프레임워크', '동작', '기술']",초급자,"['Spring Boot', 'Spring', 'spring-jdbc']","['BEST', '개발 · 프로그래밍', '백엔드']",['토비']
122,276,['승리하는 제안서'],"['설계', '전략', '버전', '팁', '업무', '원칙', '작성', '수립', '장단기', '단기', '디자인', '여러', '제안']",초급자,"['PT', '기획서', '스피치']","['비즈니스 · 마케팅', '기획 · 전략 · PM']",['김용석']
123,277,['내러티브 있는 문서와 프레젠테이션'],"['분석', '젠', '메커니즘', '하이브리드', '디자인', '테이', '과정', '슬라이드', '오해', '중점', '중심', '청중', '기획', '단계', '성의']",입문자,"['PT', '카피라이팅']","['BEST', '비즈니스 · 마케팅', '기획 · 전략 · PM']",['김용석']
124,278,['클론코딩에서 알려주지 않는 것들 (시스템 이론과 DB) 1편'],"['그림', '개발', '이유', '백엔드']",입문자,"['DBMS/RDBMS', 'systems']","['NEW', '개발 · 프로그래밍', '백엔드']",['애프터캠프']
125,279,"['Vue 3 & Firebase 10 커뮤니티 만들기 풀스택 (with Pinia, Quasar, Tiptap, VueUse)']","['텍스트', '컴포넌트', '실무', '기술', '라이브러리', '기초', '배포', '비동기', '완전', '실전', '컴포저블', '인기', '최신', '검색']",중급자,"['Vue.js', 'Firebase', 'Quasar', 'Vue 3', 'algolia']","['NEW', '개발 · 프로그래밍', '프론트엔드']",['짐코딩']
126,280,['대규모 시스템 설계 Part 1'],"['설계', '시스템', '컴퓨터공학', '분산']",초급자,"['소프트웨어 설계', 'DBMS/RDBMS']","['NEW', '개발 · 프로그래밍', '교양 · 기타']",['Jayce']
127,281,['마케터 이승희 님과 함께 인사이트 찾으러 가기'],"['노트', '승희', '실무', '취업', '영감', '일상', '고민', '마케터']",입문자,"['브랜드 마케팅', '포트폴리오', '콘텐츠 마케팅']","['비즈니스 · 마케팅', '마케팅']",['인프런']
128,282,['React Router 완전 정복'],"['기본', '클라이언트', '라우터', '라우팅', '용법', '리액트', '추가', '사이드']",초급자,"['react-router-dom', 'react-router', 'React', 'SPA']","['NEW', '개발 · 프로그래밍', '프론트엔드']",['이웅재']
129,283,['예제로 뿌수는 코틀린 Kotlin 76제'],"['코틀린', '프로그래밍', '예제', '실습', '언어', '중심', '기초']",초급자,"['Kotlin', 'Android', 'backend']","['개발 · 프로그래밍', '프로그래밍 언어']",['김대현']
130,284,['부트캠프에서 알려주지 않는 것들 (리액트) 1편'],"['재사용', '개발', '사용', '컴포넌트', '스크립트', '타입스크립트', '훅', '클린', '주도', '리액트', '테스트', '실수', '코드', '방지']",중급자,"['React', 'React Context', 'TDD', 'Jest', '소프트웨어 테스트']","['개발 · 프로그래밍', '프론트엔드']",['애프터캠프']
132,285,['스프링 부트 웹 개발 입문 - 따라하며 배우기'],"['연결', '엔터프라이즈', '실제', '스프링부트', '프론트엔드', '상세', '진행', '환경', '가장', '개념', '적용', '프로젝트', '백엔드', '부분']",초급자,"['Spring Boot', 'Spring', 'MVC']","['개발 · 프로그래밍', '백엔드']",['IT늦공 김부장']
133,286,['웹플로우(Webflow) 시작하기 - 코딩 없이 자유도 높은 프로토타입 만들기'],"['웹사이트', '플로우', '프로토타입', '데이터베이스', '프론트엔드', '그림', '웹', '개발', '시작', '템플릿', '플러그인', '사용', '만들기', '프로젝트', '백엔드']",초급자,"['Webflow', 'No-code', '프로토타이핑']","['개발 · 프로그래밍', '웹 개발']",['일잘러 장피엠']
134,287,['DevOps의 정석 - DevOps의 시작부터 끝까지 모두 짚어 드립니다!'],"['파악', '우리', '조직', '요소', '흐름', '현황', '파이프라인']",중급자,"['CI/CD', 'BDD']","['개발 · 프로그래밍', '데브옵스 · 인프라']",['JeongSuk Lee']
135,288,['CUDA 프로그래밍 (1) - C/C++/GPU 병렬 컴퓨팅 - CUDA 커널 kernel'],"['강의', '프로그래밍', '파트', '할인', '병렬', '실제', '제공', '업데이트', '쿠폰', '시리즈', '로드맵', '마스터링', '코딩', '영상', '대규모', '컴퓨팅', '커널', '개념', '음원']",중급자,"['CUDA', 'GPU', '병렬 처리', 'C', 'C++']","['데이터 사이언스', '인공지능']",['드립커피+한모금더']
136,289,['외워서 끝내는 네트워크 핵심이론 - 응용'],"['원리', '부하분산', '시스템', '공유기', '인터넷', '작동', '기술', '구조']",중급자,['네트워크'],"['BEST', '보안 · 네트워크', '네트워크']",['널널한 개발자']
137,290,"['실습으로 배우는 OAuth 2.0 개념 원리, 그리고 해킹과 보안']","['기본', '원리', '실습', '개념', '해킹', '동작', '보안']",중급자,"['모의해킹', 'OAuth']","['보안 · 네트워크', '보안']",['크리핵티브']
138,291,['면접으로 직행하는 데이터 분석가 이력서 [월간 데이터리안 세미나 다시보기 | 2022년 2월]'],"['작성', '분석', '포트폴리오', '예시', '이력서', '데이터']",입문자,['면접'],"['커리어', '취업 · 이직']",['데이터리안']
139,292,['금융데이터 분석을 위한 판다스 활용법'],"['판다스', '분석', '금융', '기초', '데이터']",초급자,"['Pandas', '투자', '퀀트']","['데이터 사이언스', '데이터 분석']",['인프런']
140,293,['게임 캐릭터를 위한 3ds Max 리깅의 기초'],"['기본', '리깅', '컨트롤러', '개념', '응용']",초급자,"['3ds MAX', '리깅', '캐릭터 디자인']","['BEST', '게임 개발', '게임 아트 · 그래픽']",['청강문화산업대학교']
141,294,"['C# 입문부터 안드로이드, 윈도우 앱(UWP) 동시에 만들기 Xamarin Forms(자마린 폼즈) + Maui(마우이)']","['안드로이드', '강의', '자마린', '개발', '볼', '앱', '윈도우', '기초', '아이폰']",입문자,"['C#', 'GUI', 'Xamarin']","['BEST', '개발 · 프로그래밍', '모바일 앱 개발']",['깊알못nodeep']
142,295,['Vuetify Admin Template 만들기 - 실전편 (Based Vue2)'],"['설정', '팁', '입맛', '실무', '레이아웃', '다중', '정의', '적용', '맛', '사용자', '컴포넌트']",초급자,"['Vue.js', 'Vuetify']","['BEST', '개발 · 프로그래밍', '프론트엔드']",['짐코딩']
143,296,['AI로 돈 버는 법 - 사례로 알아보는 AI Transformation'],"['인력', '딥러닝', '진행', '요구', '구성요소', '비즈니스', '모델', '기술', '과정', '지능', '사회', '러닝', '발생', '프로젝트', '문제', '원리', '구성', '초래', '역량', '단계', '머신러닝', '개념', '윤리', '변화', '인공']",입문자,['서비스 기획'],"['BEST', '데이터 사이언스', '기타']",['AISchool']
